lat,lon
1.56875,110.0558
1.56875,110.06
1.56875,110.0642
1.56875,110.0683
1.56875,110.0725
1.56875,111.1687
1.56875,111.2188
1.56875,111.2229
1.56875,111.2271
1.56875,111.2313
1.56875,111.2354
1.56875,111.2813
1.56875,111.2855
1.56875,111.2896
1.56875,111.2938
1.56875,111.298
1.56875,111.3021
1.56875,111.3063
1.56875,111.3105
1.56875,111.3146
1.56875,111.3188
1.56875,111.3897
1.56875,111.3938
1.56875,111.398
1.56875,111.4022
1.56875,111.4063
1.56875,111.4147
1.56875,111.4814
1.56875,111.5064
1.56875,111.5105
1.56875,111.5147
1.56875,111.5439
1.56875,111.5481
1.56875,111.5522
1.56875,111.5564
1.56875,111.5606
1.56875,111.5647
1.56875,111.5689
1.56875,111.6439
1.56875,112.1941
1.56875,113.9615
1.56875,113.9656
1.56875,113.9698
1.56875,113.974
1.56875,113.9781
1.56875,114.0032
1.56875,114.0073
1.56875,114.0115
1.56875,114.2199
1.56875,114.2241
1.56875,114.2282
1.56875,114.2574
1.56875,114.2657
1.56875,114.2699
1.56875,114.2741
1.56875,114.2783
1.56875,114.2824
1.56875,114.2866
1.56875,114.2907
1.56875,114.2949
1.56875,114.2991
1.56875,114.3033
1.56875,114.3074
1.56875,114.3116
1.56875,114.3158
1.56875,114.3199
1.56875,114.3241
1.56875,114.3283
1.56875,114.3324
1.56875,114.3366
1.56875,114.3408
1.56875,114.3449
1.56875,114.3491
1.56875,114.3533
1.56875,114.3575
1.56875,114.3616
1.56875,114.3658
1.56875,114.3699
1.56875,114.3741
1.56875,114.3783
1.56875,114.3824
1.56875,114.395
1.56875,114.4033
1.56875,114.4075
1.56875,114.4116
1.56875,114.4158
1.56875,114.42
1.56875,114.4241
1.56875,114.4283
1.56875,114.4325
1.56875,114.4366
1.56875,114.4408
1.56875,114.445
1.56875,114.4492
1.56875,114.4533
1.56875,114.4575
1.56875,114.4616
1.56875,114.4658
1.56875,114.47
1.56875,114.4742
1.56875,114.4783
1.56875,114.4825
1.56875,114.4867
1.56875,114.4908
1.56875,114.495
1.56875,114.4992
1.56875,114.5117
1.56875,114.5158
1.56875,114.52
1.57292,109.7101
1.57292,109.7143
1.57292,109.781
1.57292,109.7851
1.57292,109.7893
1.57292,109.7934
1.57292,109.7976
1.57292,109.8018
1.57292,109.806
1.57292,109.8101
1.57292,109.8143
1.57292,109.8185
1.57292,109.8226
1.57292,109.8268
1.57292,109.831
1.57292,109.8351
1.57292,109.8518
1.57292,109.856
1.57292,109.8685
1.57292,109.8727
1.57292,109.8768
1.57292,109.881
1.57292,109.8851
1.57292,109.8893
1.57292,110.0394
1.57292,110.0477
1.57292,110.0519
1.57292,110.0561
1.57292,110.0602
1.57292,110.0644
1.57292,110.0686
1.57292,110.0727
1.57292,110.0769
1.57292,110.4854
1.57292,110.4895
1.57292,110.4937
1.57292,111.1648
1.57292,111.1731
1.57292,111.2232
1.57292,111.2273
1.57292,111.2315
1.57292,111.2357
1.57292,111.2774
1.57292,111.2815
1.57292,111.2857
1.57292,111.2898
1.57292,111.294
1.57292,111.2982
1.57292,111.3232
1.57292,111.369
1.57292,111.3774
1.57292,111.3941
1.57292,111.4066
1.57292,111.5108
1.57292,111.5441
1.57292,111.5483
1.57292,111.5525
1.57292,111.5566
1.57292,111.5608
1.57292,111.5649
1.57292,111.5691
1.57292,111.64
1.57292,111.6441
1.57292,113.9617
1.57292,113.9659
1.57292,113.97
1.57292,113.9742
1.57292,113.9784
1.57292,114.2576
1.57292,114.2618
1.57292,114.266
1.57292,114.2743
1.57292,114.2785
1.57292,114.2826
1.57292,114.2868
1.57292,114.291
1.57292,114.2952
1.57292,114.2993
1.57292,114.3035
1.57292,114.3076
1.57292,114.3118
1.57292,114.316
1.57292,114.3202
1.57292,114.3243
1.57292,114.3285
1.57292,114.3327
1.57292,114.3368
1.57292,114.341
1.57292,114.3452
1.57292,114.3493
1.57292,114.3535
1.57292,114.3577
1.57292,114.3618
1.57292,114.366
1.57292,114.3702
1.57292,114.3744
1.57292,114.3785
1.57292,114.3827
1.57292,114.391
1.57292,114.3952
1.57292,114.4035
1.57292,114.4077
1.57292,114.4119
1.57292,114.4202
1.57292,114.4244
1.57292,114.4285
1.57292,114.4327
1.57292,114.4369
1.57292,114.441
1.57292,114.4452
1.57292,114.4494
1.57292,114.4535
1.57292,114.4577
1.57292,114.4619
1.57292,114.466
1.57292,114.4702
1.57292,114.4744
1.57292,114.4786
1.57292,114.4827
1.57292,114.4869
1.57292,114.4911
1.57292,114.4952
1.57292,114.4994
1.57292,114.5036
1.57292,114.5077
1.57292,114.5119
1.57292,114.5161
1.57292,114.5202
1.57708,109.7812
1.57708,109.7895
1.57708,109.7937
1.57708,109.7978
1.57708,109.802
1.57708,109.8062
1.57708,109.8103
1.57708,109.8145
1.57708,109.8187
1.57708,109.8229
1.57708,109.827
1.57708,109.8312
1.57708,109.8354
1.57708,109.8479
1.57708,109.8729
1.57708,109.877
1.57708,109.8812
1.57708,109.8854
1.57708,110.0438
1.57708,110.0479
1.57708,110.0521
1.57708,110.0563
1.57708,110.0604
1.57708,110.0646
1.57708,110.0688
1.57708,110.073
1.57708,110.0771
1.57708,111.2192
1.57708,111.2317
1.57708,111.2359
1.57708,111.2859
1.57708,111.2901
1.57708,111.2942
1.57708,111.3234
1.57708,111.3276
1.57708,111.3776
1.57708,111.4026
1.57708,111.4401
1.57708,111.4443
1.57708,111.4902
1.57708,111.5443
1.57708,111.5485
1.57708,111.5527
1.57708,111.5568
1.57708,111.561
1.57708,111.5652
1.57708,111.5694
1.57708,113.9619
1.57708,113.9661
1.57708,113.9703
1.57708,113.9744
1.57708,114.3079
1.57708,114.312
1.57708,114.3162
1.57708,114.3412
1.57708,114.3454
1.57708,114.3496
1.57708,114.3537
1.57708,114.3579
1.57708,114.3621
1.57708,114.3662
1.57708,114.3704
1.57708,114.4329
1.57708,114.4371
1.57708,114.4413
1.57708,114.4454
1.57708,114.4496
1.57708,114.4538
1.57708,114.4579
1.57708,114.4621
1.57708,114.4663
1.57708,114.4704
1.57708,114.4746
1.57708,114.4788
1.57708,114.4829
1.57708,114.4871
1.57708,114.4913
1.57708,114.4996
1.58125,109.7564
1.58125,109.7772
1.58125,109.7814
1.58125,109.7856
1.58125,109.7897
1.58125,109.7939
1.58125,109.7981
1.58125,109.8022
1.58125,109.8064
1.58125,109.8106
1.58125,109.8147
1.58125,109.8189
1.58125,109.8231
1.58125,109.8272
1.58125,109.8314
1.58125,109.8356
1.58125,109.8397
1.58125,109.8439
1.58125,109.8481
1.58125,109.8689
1.58125,109.8731
1.58125,109.8773
1.58125,109.8814
1.58125,110.0482
1.58125,110.0523
1.58125,110.0565
1.58125,110.0607
1.58125,110.0648
1.58125,110.069
1.58125,110.0732
1.58125,110.0773
1.58125,111.1653
1.58125,111.1736
1.58125,111.2194
1.58125,111.2236
1.58125,111.2278
1.58125,111.2361
1.58125,111.2903
1.58125,111.2945
1.58125,111.2986
1.58125,111.3653
1.58125,111.3778
1.58125,111.4362
1.58125,111.4404
1.58125,111.4445
1.58125,111.5362
1.58125,111.5446
1.58125,111.5487
1.58125,111.5529
1.58125,111.5571
1.58125,111.5612
1.58125,111.5654
1.58125,111.6446
1.58125,113.9788
1.58125,114.2956
1.58125,114.2998
1.58125,114.3039
1.58125,114.3081
1.58125,114.4498
1.58125,114.454
1.58125,114.4582
1.58125,114.4665
1.58125,114.4707
1.58125,114.4748
1.58125,114.504
1.58125,114.5082
1.58542,109.7774
1.58542,109.7816
1.58542,109.7858
1.58542,109.7899
1.58542,109.7941
1.58542,109.7983
1.58542,109.8025
1.58542,109.8066
1.58542,109.8108
1.58542,109.8149
1.58542,109.8191
1.58542,109.8233
1.58542,109.8275
1.58542,109.8316
1.58542,109.8358
1.58542,109.84
1.58542,109.8441
1.58542,109.8691
1.58542,109.8733
1.58542,109.8775
1.58542,109.8817
1.58542,109.915
1.58542,110.0526
1.58542,110.0567
1.58542,110.0609
1.58542,110.065
1.58542,110.0692
1.58542,110.0734
1.58542,110.2693
1.58542,111.1655
1.58542,111.2197
1.58542,111.2238
1.58542,111.228
1.58542,111.2322
1.58542,111.2363
1.58542,111.2822
1.58542,111.2863
1.58542,111.2905
1.58542,111.3614
1.58542,111.3655
1.58542,111.3822
1.58542,111.5323
1.58542,111.5365
1.58542,111.549
1.58542,111.5531
1.58542,111.5573
1.58542,111.5615
1.58542,112.7077
1.58542,113.9749
1.58542,113.979
1.58542,113.9832
1.58542,113.9874
1.58542,114.2917
1.58542,114.2958
1.58542,114.3
1.58542,114.3042
1.58542,114.3083
1.58542,114.4501
1.58542,114.4542
1.58958,109.7735
1.58958,109.7777
1.58958,109.7818
1.58958,109.786
1.58958,109.7902
1.58958,109.7943
1.58958,109.7985
1.58958,109.8027
1.58958,109.8068
1.58958,109.811
1.58958,109.8152
1.58958,109.8193
1.58958,109.8235
1.58958,109.8277
1.58958,109.8318
1.58958,109.836
1.58958,109.8402
1.58958,109.8444
1.58958,109.8485
1.58958,110.0278
1.58958,110.0569
1.58958,110.0611
1.58958,110.0653
1.58958,110.0694
1.58958,110.0736
1.58958,110.2528
1.58958,110.257
1.58958,110.3696
1.58958,110.3737
1.58958,110.3779
1.58958,110.4863
1.58958,111.1615
1.58958,111.1657
1.58958,111.2282
1.58958,111.2324
1.58958,111.2366
1.58958,111.2407
1.58958,111.3158
1.58958,111.3616
1.58958,111.3658
1.58958,111.3699
1.58958,111.3741
1.58958,111.5283
1.58958,111.5367
1.58958,111.6242
1.58958,112.6996
1.58958,112.7038
1.58958,112.708
1.58958,114.2919
1.58958,114.2961
1.58958,114.3002
1.58958,114.3044
1.58958,114.3294
1.58958,114.4336
1.58958,114.442
1.58958,114.4461
1.58958,114.4503
1.58958,114.4545
1.58958,114.4711
1.58958,114.4753
1.59375,109.6904
1.59375,109.6945
1.59375,109.6987
1.59375,109.7029
1.59375,109.707
1.59375,109.7112
1.59375,109.7154
1.59375,109.7862
1.59375,109.7904
1.59375,109.7946
1.59375,109.7987
1.59375,109.8029
1.59375,109.8071
1.59375,109.8112
1.59375,109.8154
1.59375,109.8196
1.59375,109.8237
1.59375,109.8279
1.59375,109.8321
1.59375,109.8362
1.59375,109.8404
1.59375,109.8446
1.59375,109.8487
1.59375,109.8529
1.59375,109.8821
1.59375,110.0322
1.59375,110.053
1.59375,110.0572
1.59375,110.0613
1.59375,110.0655
1.59375,110.0697
1.59375,110.0738
1.59375,110.3656
1.59375,110.3739
1.59375,110.4198
1.59375,110.424
1.59375,110.4823
1.59375,110.4865
1.59375,111.1618
1.59375,111.1659
1.59375,111.1868
1.59375,111.2159
1.59375,111.2243
1.59375,111.2284
1.59375,111.2326
1.59375,111.2368
1.59375,111.241
1.59375,111.2451
1.59375,111.3202
1.59375,111.3243
1.59375,111.3285
1.59375,111.3326
1.59375,111.341
1.59375,111.3452
1.59375,111.3493
1.59375,111.3535
1.59375,111.3577
1.59375,111.3618
1.59375,111.366
1.59375,111.3702
1.59375,111.5327
1.59375,111.5369
1.59375,111.5411
1.59375,111.5452
1.59375,111.6203
1.59375,112.6957
1.59375,112.6999
1.59375,112.704
1.59375,112.7082
1.59375,114.2963
1.59375,114.3005
1.59375,114.4005
1.59375,114.4213
1.59375,114.4255
1.59375,114.4297
1.59375,114.4339
1.59375,114.438
1.59375,114.4422
1.59375,114.4464
1.59375,114.4589
1.59375,114.463
1.59375,114.4672
1.59375,114.4714
1.59375,114.4755
1.59375,114.4797
1.59375,114.4839
1.59792,109.6906
1.59792,109.6947
1.59792,109.6989
1.59792,109.7031
1.59792,109.7073
1.59792,109.7114
1.59792,109.7156
1.59792,109.7197
1.59792,109.7823
1.59792,109.7864
1.59792,109.7906
1.59792,109.7948
1.59792,109.799
1.59792,109.8031
1.59792,109.8073
1.59792,109.8114
1.59792,109.8156
1.59792,109.8198
1.59792,109.824
1.59792,109.8281
1.59792,109.8323
1.59792,109.8448
1.59792,109.849
1.59792,109.8782
1.59792,109.8823
1.59792,110.0532
1.59792,110.2408
1.59792,110.2866
1.59792,110.2908
1.59792,110.295
1.59792,110.3033
1.59792,110.37
1.59792,110.3742
1.59792,110.42
1.59792,110.4242
1.59792,110.4284
1.59792,110.4325
1.59792,110.4867
1.59792,111.112
1.59792,111.1536
1.59792,111.162
1.59792,111.1662
1.59792,111.1703
1.59792,111.1912
1.59792,111.1953
1.59792,111.1995
1.59792,111.2203
1.59792,111.2245
1.59792,111.2287
1.59792,111.2328
1.59792,111.237
1.59792,111.2412
1.59792,111.2453
1.59792,111.2495
1.59792,111.2537
1.59792,111.262
1.59792,111.2662
1.59792,111.3204
1.59792,111.3245
1.59792,111.3329
1.59792,111.3412
1.59792,111.3454
1.59792,111.3495
1.59792,111.3621
1.59792,111.3662
1.59792,111.3704
1.59792,111.4871
1.59792,111.5371
1.59792,111.5413
1.59792,111.6205
1.59792,111.6247
1.59792,111.6288
1.59792,112.6417
1.59792,112.6959
1.59792,112.7001
1.59792,114.2965
1.59792,114.3007
1.59792,114.3049
1.59792,114.4216
1.59792,114.4258
1.59792,114.4299
1.59792,114.4341
1.59792,114.4382
1.59792,114.4424
1.59792,114.4591
1.59792,114.4633
1.59792,114.4674
1.59792,114.4716
1.59792,114.4758
1.59792,114.4799
1.59792,114.4841
1.59792,114.4883
1.60208,109.695
1.60208,109.6991
1.60208,109.7033
1.60208,109.7075
1.60208,109.7116
1.60208,109.7158
1.60208,109.7908
1.60208,109.7992
1.60208,109.8158
1.60208,109.82
1.60208,109.8242
1.60208,109.8283
1.60208,109.8659
1.60208,109.87
1.60208,109.8742
1.60208,109.8784
1.60208,110.1243
1.60208,110.191
1.60208,110.2327
1.60208,110.2368
1.60208,110.2869
1.60208,110.291
1.60208,110.2952
1.60208,110.2994
1.60208,110.3035
1.60208,110.3077
1.60208,110.3661
1.60208,110.3702
1.60208,110.3744
1.60208,110.3786
1.60208,110.4286
1.60208,110.4327
1.60208,110.4953
1.60208,111.1414
1.60208,111.1455
1.60208,111.1497
1.60208,111.1539
1.60208,111.158
1.60208,111.1622
1.60208,111.1664
1.60208,111.1705
1.60208,111.1914
1.60208,111.1955
1.60208,111.1997
1.60208,111.2247
1.60208,111.2372
1.60208,111.2414
1.60208,111.2456
1.60208,111.2497
1.60208,111.2539
1.60208,111.2581
1.60208,111.2622
1.60208,111.2664
1.60208,111.2706
1.60208,111.3206
1.60208,111.3248
1.60208,111.3289
1.60208,111.3331
1.60208,111.3456
1.60208,111.3498
1.60208,111.354
1.60208,111.3581
1.60208,111.3623
1.60208,111.3664
1.60208,111.4582
1.60208,111.4832
1.60208,111.4873
1.60208,111.5415
1.60208,111.5582
1.60208,111.6207
1.60208,111.6291
1.60208,112.6336
1.60208,112.6378
1.60208,112.642
1.60208,112.6461
1.60208,112.6544
1.60208,112.6586
1.60208,112.6628
1.60208,112.6961
1.60208,114.2968
1.60208,114.3009
1.60208,114.351
1.60208,114.3718
1.60208,114.376
1.60208,114.3801
1.60208,114.3843
1.60208,114.3885
1.60208,114.4218
1.60208,114.4635
1.60208,114.4677
1.60208,114.476
1.60208,114.4802
1.60208,114.4843
1.60208,114.4885
1.60208,114.4927
1.60208,114.4968
1.60625,109.691
1.60625,109.6952
1.60625,109.6993
1.60625,109.7035
1.60625,109.7077
1.60625,109.7119
1.60625,109.716
1.60625,109.7911
1.60625,109.7952
1.60625,109.8161
1.60625,109.8202
1.60625,109.8244
1.60625,109.8577
1.60625,109.8619
1.60625,109.8661
1.60625,109.8703
1.60625,109.8744
1.60625,109.8786
1.60625,110.0953
1.60625,110.2287
1.60625,110.2371
1.60625,110.2913
1.60625,110.2954
1.60625,110.2996
1.60625,110.3038
1.60625,110.3663
1.60625,110.3746
1.60625,110.3788
1.60625,110.383
1.60625,110.4288
1.60625,110.433
1.60625,111.1374
1.60625,111.1458
1.60625,111.1499
1.60625,111.1541
1.60625,111.1583
1.60625,111.1624
1.60625,111.1666
1.60625,111.2291
1.60625,111.2375
1.60625,111.2416
1.60625,111.2458
1.60625,111.25
1.60625,111.2541
1.60625,111.2583
1.60625,111.2625
1.60625,111.2666
1.60625,111.2708
1.60625,111.3333
1.60625,111.3458
1.60625,111.35
1.60625,111.3542
1.60625,111.4625
1.60625,111.4667
1.60625,111.4709
1.60625,111.4751
1.60625,111.4876
1.60625,112.6297
1.60625,112.6338
1.60625,112.638
1.60625,112.6422
1.60625,112.6463
1.60625,112.6505
1.60625,112.663
1.60625,112.6672
1.60625,114.297
1.60625,114.3012
1.60625,114.3679
1.60625,114.4429
1.60625,114.4637
1.60625,114.4679
1.60625,114.4762
1.60625,114.4804
1.60625,114.4846
1.60625,114.4887
1.60625,114.4929
1.60625,114.4971
1.60625,114.5012
1.61042,109.6912
1.61042,109.6954
1.61042,109.6996
1.61042,109.7038
1.61042,109.7413
1.61042,109.7454
1.61042,109.7496
1.61042,109.7538
1.61042,109.7579
1.61042,109.7621
1.61042,109.7913
1.61042,109.7954
1.61042,109.7996
1.61042,109.8038
1.61042,109.8163
1.61042,109.8205
1.61042,109.8246
1.61042,109.8288
1.61042,109.833
1.61042,109.8371
1.61042,109.858
1.61042,109.8621
1.61042,109.8663
1.61042,109.8705
1.61042,109.8746
1.61042,109.9538
1.61042,109.958
1.61042,109.9705
1.61042,109.9747
1.61042,109.9789
1.61042,110.2831
1.61042,110.2873
1.61042,110.2956
1.61042,110.3082
1.61042,110.3707
1.61042,110.3832
1.61042,110.3874
1.61042,111.1335
1.61042,111.1376
1.61042,111.1418
1.61042,111.146
1.61042,111.1501
1.61042,111.1543
1.61042,111.1627
1.61042,111.1668
1.61042,111.171
1.61042,111.2252
1.61042,111.2293
1.61042,111.2335
1.61042,111.2377
1.61042,111.246
1.61042,111.2502
1.61042,111.2544
1.61042,111.2585
1.61042,111.3211
1.61042,111.3252
1.61042,111.3336
1.61042,111.3377
1.61042,111.3419
1.61042,111.3461
1.61042,111.3502
1.61042,112.6174
1.61042,112.6299
1.61042,112.6341
1.61042,112.6382
1.61042,112.6424
1.61042,112.6507
1.61042,112.6591
1.61042,112.6633
1.61042,112.6674
1.61042,114.2972
1.61042,114.3014
1.61042,114.4473
1.61042,114.4515
1.61042,114.4556
1.61042,114.4973
1.61458,109.7998
1.61458,109.804
1.61458,109.8082
1.61458,109.8123
1.61458,109.8165
1.61458,109.8207
1.61458,109.8249
1.61458,109.8582
1.61458,109.8624
1.61458,109.8665
1.61458,109.8707
1.61458,109.9541
1.61458,109.9582
1.61458,109.9666
1.61458,109.9707
1.61458,110.0833
1.61458,110.0875
1.61458,110.1083
1.61458,110.2792
1.61458,110.2834
1.61458,110.2875
1.61458,110.2917
1.61458,110.3667
1.61458,110.3751
1.61458,110.4334
1.61458,111.1295
1.61458,111.1379
1.61458,111.142
1.61458,111.1462
1.61458,111.1504
1.61458,111.1545
1.61458,111.1629
1.61458,111.1671
1.61458,111.1796
1.61458,111.1837
1.61458,111.1879
1.61458,111.1921
1.61458,111.1962
1.61458,111.2212
1.61458,111.2254
1.61458,111.2296
1.61458,111.2462
1.61458,111.2629
1.61458,111.3213
1.61458,111.3254
1.61458,111.4713
1.61458,111.5797
1.61458,112.576
1.61458,112.5801
1.61458,112.5843
1.61458,112.5884
1.61458,112.5926
1.61458,112.5968
1.61458,112.6135
1.61458,112.6176
1.61458,112.6343
1.61458,112.6385
1.61458,112.6426
1.61458,112.651
1.61458,112.6593
1.61458,112.6635
1.61458,112.6676
1.61458,112.6718
1.61458,114.3016
1.61458,114.4475
1.61458,114.4559
1.61458,114.46
1.61875,109.6792
1.61875,109.8042
1.61875,109.8084
1.61875,109.8126
1.61875,109.8167
1.61875,109.8209
1.61875,110.0002
1.61875,110.0043
1.61875,110.0085
1.61875,110.0126
1.61875,110.0168
1.61875,110.0877
1.61875,110.0919
1.61875,110.1044
1.61875,110.1085
1.61875,110.1127
1.61875,110.2836
1.61875,110.2961
1.61875,110.4336
1.61875,110.442
1.61875,111.1256
1.61875,111.1298
1.61875,111.1381
1.61875,111.1464
1.61875,111.1548
1.61875,111.1589
1.61875,111.1631
1.61875,111.1673
1.61875,111.1714
1.61875,111.1756
1.61875,111.1881
1.61875,111.1923
1.61875,111.1965
1.61875,111.3173
1.61875,111.3215
1.61875,111.3757
1.61875,111.3799
1.61875,111.384
1.61875,111.4049
1.61875,111.409
1.61875,111.4174
1.61875,111.4215
1.61875,111.4882
1.61875,111.5466
1.61875,111.5591
1.61875,111.5633
1.61875,111.5758
1.61875,111.5799
1.61875,112.5595
1.61875,112.5637
1.61875,112.5678
1.61875,112.572
1.61875,112.5762
1.61875,112.5803
1.61875,112.5845
1.61875,112.5887
1.61875,112.5928
1.61875,112.6095
1.61875,112.6304
1.61875,112.6345
1.61875,112.6387
1.61875,112.6429
1.61875,112.647
1.61875,112.6512
1.61875,112.6554
1.61875,112.6595
1.61875,112.6637
1.61875,112.6679
1.61875,112.6721
1.61875,112.6762
1.62292,109.6794
1.62292,109.7044
1.62292,109.7419
1.62292,109.7461
1.62292,109.7503
1.62292,109.817
1.62292,109.8211
1.62292,109.8253
1.62292,110.0004
1.62292,110.0045
1.62292,110.0087
1.62292,110.0129
1.62292,110.0171
1.62292,110.0212
1.62292,110.0254
1.62292,110.1004
1.62292,110.1046
1.62292,110.1087
1.62292,110.1129
1.62292,110.2838
1.62292,110.288
1.62292,110.4422
1.62292,110.4464
1.62292,111.13
1.62292,111.1342
1.62292,111.1383
1.62292,111.1425
1.62292,111.1467
1.62292,111.1508
1.62292,111.155
1.62292,111.1592
1.62292,111.1633
1.62292,111.1675
1.62292,111.1717
1.62292,111.1925
1.62292,111.1967
1.62292,111.4093
1.62292,111.4134
1.62292,111.4176
1.62292,111.4218
1.62292,111.4676
1.62292,111.5718
1.62292,111.576
1.62292,111.5802
1.62292,111.5843
1.62292,112.5597
1.62292,112.5639
1.62292,112.5681
1.62292,112.5722
1.62292,112.5764
1.62292,112.5806
1.62292,112.5847
1.62292,112.5889
1.62292,112.5931
1.62292,112.6097
1.62292,112.6139
1.62292,112.6264
1.62292,112.6306
1.62292,112.6348
1.62292,112.6389
1.62292,112.6431
1.62292,112.6473
1.62292,112.6514
1.62292,112.6556
1.62292,112.6598
1.62292,112.6639
1.62292,112.6681
1.62292,112.6723
1.62292,112.6765
1.62292,112.6806
1.62292,112.6931
1.62292,112.6973
1.62292,112.7015
1.62292,112.7056
1.62292,113.0724
1.62292,113.0766
1.62292,113.0808
1.62708,109.6963
1.62708,109.7005
1.62708,109.7047
1.62708,109.7171
1.62708,109.7213
1.62708,109.7255
1.62708,109.7422
1.62708,109.7463
1.62708,109.7505
1.62708,109.8255
1.62708,109.8297
1.62708,109.8339
1.62708,109.9964
1.62708,110.0006
1.62708,110.0048
1.62708,110.0089
1.62708,110.0131
1.62708,110.0173
1.62708,110.0214
1.62708,110.0256
1.62708,110.0923
1.62708,110.1006
1.62708,110.1048
1.62708,110.109
1.62708,110.1132
1.62708,110.1173
1.62708,110.3174
1.62708,110.3216
1.62708,110.4425
1.62708,110.4466
1.62708,110.4508
1.62708,111.1344
1.62708,111.1511
1.62708,111.1552
1.62708,111.322
1.62708,111.3762
1.62708,111.3803
1.62708,111.3845
1.62708,111.3887
1.62708,111.3928
1.62708,111.4095
1.62708,111.4137
1.62708,111.4178
1.62708,111.422
1.62708,111.4262
1.62708,111.5095
1.62708,111.5429
1.62708,111.5762
1.62708,111.5804
1.62708,111.5846
1.62708,112.5558
1.62708,112.5683
1.62708,112.5725
1.62708,112.6142
1.62708,112.6183
1.62708,112.6225
1.62708,112.635
1.62708,112.6392
1.62708,112.6433
1.62708,112.6475
1.62708,112.6517
1.62708,112.6558
1.62708,112.66
1.62708,112.6642
1.62708,112.6683
1.62708,112.6725
1.62708,112.6808
1.62708,112.685
1.62708,112.6892
1.62708,112.6934
1.62708,112.6975
1.62708,112.7017
1.62708,112.7059
1.62708,113.0727
1.62708,114.3023
1.63125,109.6965
1.63125,109.7007
1.63125,109.7049
1.63125,109.7174
1.63125,109.8299
1.63125,109.8341
1.63125,109.9925
1.63125,109.9967
1.63125,110.0008
1.63125,110.005
1.63125,110.0967
1.63125,110.1009
1.63125,110.105
1.63125,110.1092
1.63125,110.1134
1.63125,110.1175
1.63125,110.2009
1.63125,110.3135
1.63125,110.4427
1.63125,110.4468
1.63125,111.0679
1.63125,111.143
1.63125,111.2722
1.63125,111.3097
1.63125,111.3764
1.63125,111.3806
1.63125,111.3847
1.63125,111.3889
1.63125,111.3931
1.63125,111.3972
1.63125,111.4056
1.63125,111.4097
1.63125,111.4139
1.63125,111.4181
1.63125,111.4222
1.63125,111.4264
1.63125,112.6186
1.63125,112.6227
1.63125,112.6269
1.63125,112.6352
1.63125,112.6394
1.63125,112.6436
1.63125,112.6477
1.63125,112.6519
1.63125,112.6561
1.63125,112.6602
1.63125,112.6644
1.63125,112.6769
1.63125,112.6811
1.63125,112.6852
1.63125,112.6894
1.63125,112.6936
1.63125,112.6978
1.63125,112.7019
1.63125,114.3109
1.63125,114.4401
1.63125,114.4443
1.63542,109.6926
1.63542,109.6968
1.63542,109.7009
1.63542,109.8301
1.63542,109.8343
1.63542,109.9093
1.63542,109.9135
1.63542,109.9927
1.63542,109.9969
1.63542,110.0011
1.63542,110.0052
1.63542,110.0969
1.63542,110.1011
1.63542,110.1053
1.63542,110.1094
1.63542,110.4429
1.63542,111.064
1.63542,111.0765
1.63542,111.1432
1.63542,111.2641
1.63542,111.2682
1.63542,111.2724
1.63542,111.2766
1.63542,111.2807
1.63542,111.2849
1.63542,111.2891
1.63542,111.3849
1.63542,111.3891
1.63542,111.3933
1.63542,111.3975
1.63542,111.4058
1.63542,111.41
1.63542,111.4141
1.63542,111.4183
1.63542,111.4225
1.63542,111.4308
1.63542,112.6146
1.63542,112.6188
1.63542,112.623
1.63542,112.6271
1.63542,112.6313
1.63542,112.6355
1.63542,112.6396
1.63542,112.6438
1.63542,112.648
1.63542,112.6521
1.63542,112.6563
1.63542,112.6605
1.63542,112.6646
1.63542,112.6771
1.63542,112.6813
1.63542,112.6855
1.63542,112.6897
1.63542,114.4404
1.63958,109.7012
1.63958,109.7178
1.63958,109.8304
1.63958,109.8345
1.63958,109.9013
1.63958,109.9054
1.63958,109.9096
1.63958,109.9137
1.63958,109.9971
1.63958,110.0013
1.63958,110.193
1.63958,110.1972
1.63958,110.2014
1.63958,111.0601
1.63958,111.0642
1.63958,111.0684
1.63958,111.0726
1.63958,111.0767
1.63958,111.0809
1.63958,111.0851
1.63958,111.0892
1.63958,111.1351
1.63958,111.231
1.63958,111.2351
1.63958,111.2518
1.63958,111.256
1.63958,111.2601
1.63958,111.2643
1.63958,111.2685
1.63958,111.2726
1.63958,111.2768
1.63958,111.281
1.63958,111.2851
1.63958,111.3894
1.63958,111.4936
1.63958,111.7145
1.63958,112.619
1.63958,112.6232
1.63958,112.6274
1.63958,112.6315
1.63958,112.6357
1.63958,112.6399
1.63958,112.6524
1.63958,112.6565
1.63958,112.6607
1.63958,112.6649
1.63958,112.6732
1.63958,112.6774
1.63958,112.6815
1.63958,112.6857
1.63958,112.6899
1.64375,109.7181
1.64375,109.9015
1.64375,109.9056
1.64375,109.9098
1.64375,109.914
1.64375,109.9974
1.64375,110.0015
1.64375,110.0057
1.64375,110.1891
1.64375,110.4559
1.64375,111.0561
1.64375,111.0645
1.64375,111.0686
1.64375,111.0728
1.64375,111.0811
1.64375,111.0853
1.64375,111.0895
1.64375,111.0936
1.64375,111.1311
1.64375,111.1353
1.64375,111.2354
1.64375,111.2395
1.64375,111.2437
1.64375,111.2479
1.64375,111.252
1.64375,111.2562
1.64375,111.2604
1.64375,111.2645
1.64375,111.2687
1.64375,111.2729
1.64375,111.277
1.64375,111.2812
1.64375,111.2979
